"id","listing_url","name","description","picture_url","zip_code","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","number_of_reviews","overall_rating","host_id","host_url","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_identity_verified","host_total_listings_count"
678339488841546880,"https://www.airbnb.com/rooms/568040654951424634","Austin Landmark 1894 Bouldin Creek Farmhouse","Follow us on IG: @staycozier<br /><br />Find your Inner Texan at this Bouldin Creek Farmhouse in South Austin!<br /><br />Newly renovated Kitchen & Bath combine with original Long-leaf pine floors to create the perfect urban oasis. A short-walk to South Congress, Lamar or just the food trucks and Cafe just down the street, you'll find the best of Austin just a few steps or a short scooter ride away!","https://a0.muscache.com/pictures/efbb2f3c-cf97-416a-8bb5-24e0cff31c4f.jpg",78704,30.24741,-97.75893,"Entire home/apt",4,1,2,2,118,2,94,4.98,116740214,"https://www.airbnb.com/users/show/116740214","Luke","2017-02-16","within an hour",98,98,1,1,14
28984723,"https://www.airbnb.com/rooms/747774865722852185","Central Modern Condo w/ Amazing Luxury Amenities","Brand new premier downtown condo steps away from Rainey Street's entertainment district bars and restaurants. This is a studio unit on the 16th floor with the best views in the building! Everything is within walking distance! Visit Austin City Limits, SXSW, Music Venues, Downtown Museums, 6th Street, and come home to find your quiet space to relax and rest.<br /><br />High-end amenities include a 24-hour concierge service, valet parking, co-working space, and an on-site coffee and wine bar.","https://a0.muscache.com/pictures/miso/Hosting-747774865722852185/original/3cc5bd0b-bb0e-4795-9677-397dfac6fb3f.jpeg",78701,30.25763,-97.73936,"Entire home/apt",2,1,1,1,135,2,90,4.99,33011209,"https://www.airbnb.com/users/show/33011209","Jason","2015-05-10","N/A",NA,NA,0,1,59
11163059,"https://www.airbnb.com/rooms/51298832","Midkingdom Granada -106","Enjoy a lovely and stylish experience at this centrally-located place - 5 minutes to downtown Austin <br />Our place is close to downtown Austin, Hiking, Lake, parks..<br />Quiet neighborhood, comfortable, roomy and relaxed home.. The place is good for couples, solo adventurers, and business travelers.","https://a0.muscache.com/pictures/miso/Hosting-51298832/original/fe69479c-c5ed-4453-a993-3ebcb2442ece.jpeg",78751,30.29871,-97.72142,"Entire home/apt",2,1,1,1,100,2,32,4.28,415429455,"https://www.airbnb.com/users/show/415429455","Granada","2021-07-27","a few days or more",0,48,0,1,2
46584997,"https://www.airbnb.com/rooms/53204549","Downtown/Austin/Luxury Chic 1 BR/Mother's Day Wk'd","Enjoy Easter in a luxury condo in the heart of downtown!  You can relax & attend historical churches close by this stylish 1 BR condo equipped w/internet. The Boutique hotel w/Retro Decor has Plush accommodations including King Size Bed, Marble bathroom, amazing city views to Modern Day large appliances in full kitchen, washer/dryer Separate living area w/queen size sleeper sofa/Fit for a King & Queen.  The rooftop is where great inf pool is located also w/Amazing areas to grill & amazing views!","https://a0.muscache.com/pictures/4e4afae4-88a7-45c3-8067-27af2c7dfaaf.jpg",78701,30.27267,-97.74858,"Entire home/apt",4,1,1,2,310,3,2,5,308578179,"https://www.airbnb.com/users/show/308578179","N","2019-11-10","within an hour",100,97,1,1,86
21251281,"https://www.airbnb.com/rooms/961500280334368729","Priv. Guest House Close to DT/UT","This newly renovated guest house is designed to meet the needs of business professionals, workers on temporary assignments, and extended-stay visitors. Light-filled and fully furnished for utility and comfort, you will find yourself completely at home here.<br /><br />It offers a fully-equipped kitchen, queen-size bed, walk-in shower, washer/dryer, and dedicated workspace with high-speed internet/Wi-Fi for business-level connectivity.<br /><br />Private entrance with door keypad for self-check-in/out.","https://a0.muscache.com/pictures/hosting/Hosting-961500280334368729/original/9b817339-0734-4c3a-96b9-5ebdb9bc0450.jpeg",78751,30.2998207978107,-97.718321982155,"Entire home/apt",2,1,1,1,99,2,4,4.75,42610539,"https://www.airbnb.com/users/show/42610539","Gloria","2015-08-26","within a few hours",100,98,1,1,4
725546560329442048,"https://www.airbnb.com/rooms/776153134129479283","Stunning View in Central Austin","Our beautiful home is situated in the established neighborhood of Northwest Hills, just 5 miles from downtown and the Domain.  The den and kitchen have large windows, which bring light and the beauty of the canyon into the living area.  Light a fire in the chiminea and sit outside with a cup of coffee or glass of wine and feel the wonder of the Hill Country.","https://a0.muscache.com/pictures/miso/Hosting-776153134129479283/original/6ae8c8e6-dd36-4703-81b9-c50fc9c6a9e8.jpeg",78731,30.36086,-97.77235,"Entire home/apt",6,2.5,4,4,350,3,8,5,284550903,"https://www.airbnb.com/users/show/284550903","Cindy","2019-08-10","within an hour",100,83,1,1,1
1090610677277387904,"https://www.airbnb.com/rooms/29315029","Sunny Travis Heights Bungalow apartment","This sunny private apartment has one bedroom with a queen bed and modern full bath. Sleeps 2 comfortably with optional futon. The apartment is on the second floor in a secondary unit on our property, adjacent to the main house, and with its own private entrance. Travis Heights is a quiet, centrally located, historic residential neighborhood.  Just a few minutes walk to South Congress restaurants, shopping and entertainment","https://a0.muscache.com/pictures/779b53bb-92e5-424b-a73a-34c9a6d760fb.jpg",78704,30.23844,-97.74803,"Entire home/apt",2,1,1,1,90,2,173,4.97,9759175,"https://www.airbnb.com/users/show/9759175","Rob","2013-11-01","within an hour",100,98,0,1,3
499183206642238592,"https://www.airbnb.com/rooms/623018149860644311","South Austin Monthly Bedroom Rental","Keep it simple at this peaceful and centrally-located place.","https://a0.muscache.com/pictures/miso/Hosting-623018149860644311/original/5c2bcaa2-6be2-4496-bcc7-3813ae08e38f.jpeg",78745,30.1995,-97.78312,"Private room",2,1,1,1,55,30,0,NA,3877496,"https://www.airbnb.com/users/show/3877496","Amy","2012-10-15","N/A",NA,NA,0,1,1
42349472,"https://www.airbnb.com/rooms/6820899","Retro, Hip Oasis, Tiny Home in Central Austin","Vintage dream lodging. Perfect blend of mid-century style, modern convenience, fun vibe.  Remodeled, immaculate 1953 Spartan Imperial Mansion. 320 square foot permanent structure with city plumbing. Self check-in, wifi, private deck, HDTV, kitchenette, plentiful off-street parking, 15 minutes to downtown.","https://a0.muscache.com/pictures/miso/Hosting-6820899/original/a63794da-b813-4841-9aec-415dfbfdc26d.jpeg",78723,30.30551,-97.67792,"Entire home/apt",2,1,1,1,103,2,321,4.95,35718651,"https://www.airbnb.com/users/show/35718651","The Shannons","2015-06-13","within an hour",100,99,1,1,2
675300819634222464,"https://www.airbnb.com/rooms/654361785885405639","Casa de la South Lamar","A beautiful apartment in a fabulous community in South Austin. Austin is chill and Austin is weird is a vibe that can be experienced in your South Lamar home away from home. It is close enough to downtown and central Austin but allows you to enjoy everything that is unique in Austin. Close to Zilker Park, Barton Springs, Lady Bird Lake and Hiking belts for the nature lovers, this place also offers proximity to bars, cafes, and cute local establishments on South Congress St and South Lamar","https://a0.muscache.com/pictures/c9e3fdd6-5915-4f61-bd6e-ed71efb8d2b2.jpg",78704,30.2427568,-97.7790893,"Entire home/apt",2,1,1,0,110,1,0,NA,419165381,"https://www.airbnb.com/users/show/419165381","Saad","2021-08-19","a few days or more",13,0,0,1,1
541253109337314304,"https://www.airbnb.com/rooms/812341806053139725","The Farm House","Enjoy the simple life at this unique and tranquil getaway. The Farm House is a light filled home located on eleven peaceful gated acres just twelve miles from downtown Austin. The area feels much more rural than it is. This two bedroom farm house has all the creature comforts of home, including a full kitchen, dedicated workspace and a spacious covered porch. The backyard features a fire pit and seating to enjoy the stars and hill country sunsets.  Peace & quiet in nature is the main draw here.","https://a0.muscache.com/pictures/131d5ea6-f3b9-4629-a95e-25076d78a6d5.jpg",78737,30.20092,-97.93215,"Entire home/apt",4,1,2,2,184,2,31,5,40810777,"https://www.airbnb.com/users/show/40810777","Michelle","2015-08-07","within an hour",100,96,1,1,2
813655266751533824,"https://www.airbnb.com/rooms/51492111","The Backyard Airstream","Are you looking for an affordable place to stay in South/Central Austin? Are you here for the music scene, great food, or visiting family? Or perhaps you have always wanted to stay in an Airstream? Well here is your chance? I have a cozy spot for two. <br />It is a unique space for you to plant yourself for a few days or even longer. The  the Airstream is located on a quiet cul-de-sac, in my backyard,  just 15 mins from downtown and the airport.<br />Come hang out in my garden in The Backyard Airstream.","https://a0.muscache.com/pictures/airflow/Hosting-51492111/original/43a57cfa-bf64-4ff3-9efb-742fc3b09014.jpg",78745,30.22706,-97.80203,"Entire home/apt",2,1,1,1,75,2,72,4.99,202602824,"https://www.airbnb.com/users/show/202602824","Rose","2018-07-15","within an hour",100,100,1,1,1
717154285571977600,"https://www.airbnb.com/rooms/16768495","3 bedroom 1 bath 1600 sqft  cozy home Central ATX.","3  bedrooms with 4 beds available. Guests get 1queen bed per room, and 1 air mattress upon request. A  very close walk to local coffee shops, bars, restaurants, and grocery stores.  The home is a 5-minute ride to the Domain or Downtown with bus lines only 1 block away. There is a cat on the premises, but she is primarily outside, well behaved, and does not have access to guest's rooms. I've lived in Austin for 25 years and can point you to all the fooderies or attractions in the city.","https://a0.muscache.com/pictures/62f04b24-dd6c-4276-93d8-8bf0c18640d3.jpg",78757,30.35388,-97.72693,"Entire home/apt",6,1,2,2,163,3,8,4.13,40836713,"https://www.airbnb.com/users/show/40836713","Jason","2015-08-08","N/A",NA,NA,0,1,1
39305071,"https://www.airbnb.com/rooms/1035052369896852417","Discover Austin!","Welcome to your modern oasis in Austin! This stylish Airbnb home offers contemporary aesthetics and is strategically located for a perfect blend of convenience and tranquility. Situated close to the airport, McKinney Falls State Park, Circuit of the Americas F1 racetrack, downtown Austin, 6th Street, Rainey Street, Tesla Giga Texas, and Zilker Park for ACL (Austin City Lights) and SXSW (South by Southwest) enthusiasts, this 3-bedroom gem accommodates your every need.","https://a0.muscache.com/pictures/miso/Hosting-1035052369896852417/original/9f42a021-682f-42c2-b7e6-d95d3d89f9c8.jpeg",78744,30.16086,-97.7345,"Entire home/apt",10,2.5,3,5,210,1,41,4.95,158254006,"https://www.airbnb.com/users/show/158254006","Lan","2017-11-11","within an hour",100,98,1,1,1
1129883506562947456,"https://www.airbnb.com/rooms/1013872503594149412","Private Room and Bathroom in Austin - Mueller","Keep it simple at this peaceful and centrally-located place. Private space with a private bathroom.","https://a0.muscache.com/pictures/miso/Hosting-1013872503594149412/original/b6e9c11a-6f6b-4c19-b61b-1b2d3d856ba7.jpeg",78723,30.2941510554588,-97.6937727354464,"Private room",2,1,1,0,68,1,16,4.81,198895587,"https://www.airbnb.com/users/show/198895587","Corey","2018-06-29","within an hour",100,100,1,1,5
50574342,"https://www.airbnb.com/rooms/602827552648505471","Eastside Two House Compound *Walk to Bars & Food*","This two house compound is perfect for large families, reunions with friends, bachelor/bachelorette parties or if you just want a lot of extra indoor and outdoor space!<br /><br />Having a large group shouldn’t mean that you have to compromise to cram into a small place or be separated into hotel rooms. The dwellings on this compound offer plenty of open space among the two living rooms and combined backyards. Cooking meals for your large group will also be easy with two fully equipped chef’s kitchens.","https://a0.muscache.com/pictures/991c6814-106f-46f6-8b86-a644dae27d2d.jpg",78702,30.26303,-97.70518,"Entire home/apt",14,5.5,6,7,321,2,7,5,251562269,"https://www.airbnb.com/users/show/251562269","Alec","2019-03-27","within an hour",100,99,1,1,3
51824552,"https://www.airbnb.com/rooms/1067372018201083486","Corner Lot Playhouse","Spacious, two-story home minutes from downtown amenities and University of Texas campus. Large backyard with trampoline and outdoor seating. 4 bedrooms, comfortable sleeps 8 with 4 full bathrooms. Workout equipment, Peloton, and air-conditioned garage. Playroom with arcade basketball and bunk beds.","https://a0.muscache.com/pictures/miso/Hosting-1067372018201083486/original/91f3fb20-9df2-4991-8a58-db596dfe88af.jpeg",78759,30.3775355853854,-97.7503196515009,"Entire home/apt",8,4,5,0,700,1,0,NA,115510899,"https://www.airbnb.com/users/show/115510899","Rachael","2017-02-08","within a few hours",100,NA,0,1,1
54071661,"https://www.airbnb.com/rooms/49667304","Fresh Place on Bellaire Mins to SoCo & Downtown","Welcome to your home away from home in this amazing modern 2/2! Come enjoy Austin for a weekend or settle in for the work week on a business trip. We offer great WiFi (and a few spaces to work if you must!). We are in a quiet East Austin neighborhood only minutes from anywhere you want to be:  downtown, Rainey, East/West 6th St., Zilker (ACL!), and SoCo. All the amenities you wish you had at home. Great patio with fire pit and yard to enjoy on beautiful Austin days.","https://a0.muscache.com/pictures/miso/Hosting-49667304/original/922de376-b88d-4573-99a5-24915d2c5517.jpeg",78741,30.2407,-97.7346,"Entire home/apt",5,2,2,3,171,2,102,5,240900359,"https://www.airbnb.com/users/show/240900359","Kim","2019-02-03","within an hour",100,100,1,0,1
1144373349932436992,"https://www.airbnb.com/rooms/688317640735038111","Large Private Room in charming South Austin","Spacious and bright private room in South Austin with separate access.Minutes from downtown, Zilker Park, Barton Springs,Trail at Ladybird Lake, SoCo,music venues and more! 20 minutes to Circuit of the Americas. Nearby groceries include HEB, Costco,whole foods,and loads of shopping.A 15 minute drive to the airport with walking distance to the greenbelt and other neighborhood trails.Quiet and safe neighborhood surrounded by beautiful oak trees and other foliage.1 king bed and 1 queen sized futon.","https://a0.muscache.com/pictures/a2adb797-f015-41bc-a860-bb23757e6fb1.jpg",78749,30.20511,-97.83969,"Private room",4,1,1,2,50,1,9,5,16791332,"https://www.airbnb.com/users/show/16791332","Daniel","2014-06-14","within a few hours",100,86,0,0,1
1059089423900593024,"https://www.airbnb.com/rooms/1167495194405975293","Landing | Chic 1BD, Clubhouse, Pool","Located amidst the breathtaking landscapes of the Texas Hill Country, The Artesian at Bee Cave offers a beautiful location that provides a serene living experience. Nestled in this tranquil setting, residents can enjoy quiet evenings and stunning views of the surrounding natural beauty. <br /> <br />Conveniently situated, this property is proximate to renowned Hill Country restaurants, coffee shops, and malls, offering residents a wide range of dining and shopping options.","https://a0.muscache.com/pictures/prohost-api/Hosting-1167495194405975293/original/6851afcb-f8d2-4817-960e-a30e45e14e2c.jpeg",78738,30.321086163906,-98.0126398875144,"Entire home/apt",2,1,1,1,79,30,0,NA,263502162,"https://www.airbnb.com/users/show/263502162","Landing","2019-05-22","within an hour",96,98,0,1,3743
691371171411551872,"https://www.airbnb.com/rooms/20639274","Great Longterm Condo! (washer/dryer in unit)","Nice first floor condo with greenbelt in the back.  Great location in Austin, easy access to Mopac.  This one has a washer dryer in the unit and is quiet nice.  You'll love the trails behind the unit and get around town super easy from here.","https://a0.muscache.com/pictures/208446ac-3caa-46ff-9300-9f26e75a7f9e.jpg",78758,30.40798,-97.70013,"Entire home/apt",2,1,1,1,81,28,10,4,22738209,"https://www.airbnb.com/users/show/22738209","Lisa","2014-10-19","within an hour",100,98,0,1,17
1115311190751821056,"https://www.airbnb.com/rooms/821927032400560194","Work. Play. Austin's hidden gem getaway.","The whole group will enjoy easy access to everything from this centrally located place. There are three stories to allow  activity bellow while the master bedroom gets a privet floor with city view.","https://a0.muscache.com/pictures/miso/Hosting-821927032400560194/original/95789407-48cb-4752-aca3-4b91a2ec3e43.jpeg",78741,30.240311153961,-97.7351297436622,"Entire home/apt",6,2.5,3,3,199,2,28,4.86,127100484,"https://www.airbnb.com/users/show/127100484","Sam","2017-04-22","within an hour",100,98,1,1,1
44250415,"https://www.airbnb.com/rooms/877572821579987454","Modern Getaway Sleeps 8 |Pool & Gym | Pet Friendly","Discover the best of both worlds in our peaceful and convenient 2 bedroom, 2 bathroom units in Austin. Our cozy accommodations come with a range of amenities, including a pool, gym, tennis court, basketball court, and volleyball court, and being just 8 minutes from downtown Austin, you can easily explore the city's many attractions. Bring your pets along too, as they are allowed in our units!","https://a0.muscache.com/pictures/miso/Hosting-877572821579987454/original/274b098b-3e73-4674-93eb-ee2518dab86c.jpeg",78741,30.238726927023,-97.7097865008241,"Entire home/apt",8,2,2,4,85,2,30,4.8,507975399,"https://www.airbnb.com/users/show/507975399","Ahmed","2023-03-31","within an hour",100,100,1,1,23
128326,"https://www.airbnb.com/rooms/27961371","Zilker Park Cottage in Heart of Austin","We open our home to guests a few times a year for major events in Austin. Our home is located in the beautiful Zilker Park neighborhood in the heart of the city,  a short walk to Lady Bird Lake, Barton Springs and downtown. You will have  entire access to our 1940s cottage (master bedroom excluded.) You can relax in the backyard under a giant oak, bird watch or enjoy a picnic. We will be staying with friends but are available if needed.","https://a0.muscache.com/pictures/78dae68f-2f42-431f-a692-65fff9aa8217.jpg",78704,30.25924,-97.76193,"Entire home/apt",3,1.5,1,1,375,3,1,5,32937049,"https://www.airbnb.com/users/show/32937049","Darcy","2015-05-08","N/A",NA,0,0,1,1
1171144108298647296,"https://www.airbnb.com/rooms/1031106264763414140","Close to Barton Springs + Zilker | King BR + Patio","Welcome to your serene retreat in the heart of Austin, nestled in a charming neighborhood that promises a perfect blend of tranquility and city excitement. This exquisite one-bedroom, one-bathroom residence, stretching over 663 square feet, is an ideal haven for up to four guests, offering a sanctuary of comfort and style.","https://a0.muscache.com/pictures/prohost-api/Hosting-1031106264763414140/original/ef7f89f7-3b73-4677-a246-a0b485d530b4.jpeg",78704,30.2604397277879,-97.7736100253682,"Entire home/apt",4,1,1,2,118,1,27,4.96,251180254,"https://www.airbnb.com/users/show/251180254","Jon - Austin Vacay","2019-03-25","within an hour",100,100,0,1,16
50566869,"https://www.airbnb.com/rooms/1033394351004415957","Artistic Haven in East Austin","Welcome to our artistic haven in the heart of East Austin, where our space is more than just a place to stay – it's a portal to Austin's creative community.  <br /><br />Located above And&And Studios, a building with dedicated art studios for five local artists, your stay helps support Austin’s art scene. <br /><br />Our space provides a gateway to the best Austin has to offer – from food and shopping to art and nature. Stay with us and become a part of East Austin's vibrant story!","https://a0.muscache.com/pictures/miso/Hosting-1033394351004415957/original/cc013ff1-52e9-4005-bc6e-1f0314b8d7a4.jpeg",78721,30.2761466,-97.6864089,"Private room",2,1,1,1,74,3,18,5,554305,"https://www.airbnb.com/users/show/554305","Lisa","2011-05-03","within an hour",100,100,1,1,2
1011491016317621888,"https://www.airbnb.com/rooms/6870646","The Studio at Avenue B","Cozy and quiet casita with great central location, perfectly sized for one but can accommodate two if you like to be cozy!  Enjoy coffee in the morning or a glass of wine in the evening on the private back deck.","https://a0.muscache.com/pictures/102319449/4f65f7aa_original.jpg",78751,30.3119,-97.73099,"Entire home/apt",2,1,0,2,125,30,55,4.95,35915651,"https://www.airbnb.com/users/show/35915651","Bobbi","2015-06-15","within a few hours",90,96,1,1,2
5241591,"https://www.airbnb.com/rooms/844957735659635400","Wyndham Austin Resort | 2BR/2BA Balcony King Suite","Austin is known for its quirky nature and hodgepodge of musical and cultural tastes — and you can see it all from the comfort of the resort. You’re conveniently located just minutes from local attractions, diverse eateries, and vibrant venues.<br /><br />Wyndham Austin Resort|2BR/2BA Balcony King Suite <br />• Size: 1079 - 1136<br />• Kitchen: Full<br />• Baths: 2<br />• Accommodates: 6 Guests<br />• Beds: King Bed - 1  Queen Bed - 1  Queen Sleeper Sofa - 1","https://a0.muscache.com/pictures/prohost-api/Hosting-844957735659635400/original/3f13dbb3-d6f7-4d75-846c-a7c712129398.jpeg",78703,30.2748812,-97.757196,"Entire home/apt",6,2,2,3,235,1,0,NA,482174715,"https://www.airbnb.com/users/show/482174715","Suite Life","2022-10-04","within an hour",96,57,1,1,2011
18490749,"https://www.airbnb.com/rooms/782617892697957983","Corner Condo 2BR Lakeview Natiivo Austin 30th-flo","","https://a0.muscache.com/pictures/prohost-api/Hosting-782617892697957983/original/b24f71c0-6c71-4938-bd40-2d93f48f829a.jpeg",78701,30.25747,-97.73796,"Entire home/apt",7,2,2,4,444,2,66,4.89,464404919,"https://www.airbnb.com/users/show/464404919","Vacasa Texas","2022-06-15","within an hour",100,99,1,1,151
803340333877815552,"https://www.airbnb.com/rooms/51860584","Beautiful home backing up to 5-acre green space!","Beautifully updated home with G Fiber High-Speed Internet & home Office! <br /><br />3 b/2.5 bath + extra living room with recent flooring upgrades, quartz countertops, quality appliances, & large back yard on a friendly quiet culdesac.<br /><br />Conveniently located! Playground in neighborhood. Costco, Whole Foods, HEB, Central Market, Target, Wildflower Center,  Food Trucks, Farmer’s Market, Hiking w/in 7-mins. Kayaking, Waterfront Dining, Zilker Park, Mall -15-min.<br /><br />Reservations of 30 days or longer.","https://a0.muscache.com/pictures/miso/Hosting-51860584/original/eac2a72e-ad8a-43cc-aeba-853653e7aa01.jpeg",78745,30.19558,-97.8354,"Entire home/apt",6,2.5,3,3,134,30,1,5,46412482,"https://www.airbnb.com/users/show/46412482","Victoria","2015-10-12","N/A",NA,NA,0,1,1
837163117750567424,"https://www.airbnb.com/rooms/48814755","Modern Fully Equipped Apt Home in hip S. Lamar","This luxurious two-story apartment home in a fourplex has been recently remodeled to the highest of standards and is ideally located in hip S. Lamar close to Zilker and downtown.<br /><br />With a spacious open plan design, the home features a large chef's kitchen, a luxurious master bedroom with a king size bed, bathrooms on each level, and a patio. <br /><br />Pets under 50 lbs may be allowed with a $175 refundable deposit. Please inquire prior to booking.","https://a0.muscache.com/pictures/65a57c99-93fd-4deb-b1bf-d65c834cfbb9.jpg",78704,30.24656,-97.78335,"Entire home/apt",4,1.5,1,2,170,2,111,4.79,39244171,"https://www.airbnb.com/users/show/39244171","Isabel","2015-07-22","within an hour",100,99,1,1,4
49520999,"https://www.airbnb.com/rooms/53828058","Townhouse in Zilker | Walk to ACL & Barton Springs","Centrally-located townhouse within walking distance to the famous Zilker Park, Barton Springs Pool, and Lady Bird Lake/Barton Creek. The perfect blend of convenience with homely tranquility.<br /><br />Located less than a mile to both downtown and South Lamar (Loro, Uchi, Matt's El Rancho, Ramen/Tiki Tatsuya), you can travel within:<br />- 10 min walk to Austin City Limits in Zilker Park<br />- 5 min walk to Barton Springs<br />- Uber in 10 mins to SXSW venues<br /><br />Legal Airbnb with OL!","https://a0.muscache.com/pictures/miso/Hosting-53828058/original/15195857-2d15-4b74-a35c-36aaa3ab5fcc.jpeg",78704,30.25952,-97.77332,"Entire home/apt",6,1.5,2,3,150,2,18,4.94,44687816,"https://www.airbnb.com/users/show/44687816","Nisha","2015-09-20","within an hour",100,85,1,1,1
53478378,"https://www.airbnb.com/rooms/1116033659568359374","Private bed/bath prime location BR3","Indulge in the epitome of luxury with our private bed and bath nestled in the serene surroundings just outside of Austin, Texas. <br />This exclusive space features thoughtfully curated interiors, blending modern aesthetics with the warm charm of Texas hospitality. <br />Whether you're here for business or leisure, our luxury home offers a respite from the hustle and bustle. Unwind in the private bath adorned with premium fixtures, and relish the peaceful ambiance that surrounds you.","https://a0.muscache.com/pictures/prohost-api/Hosting-1116033659568359374/original/ff1b3e3e-7135-41f6-a1ec-00d1ceb8f58c.jpeg",78746,30.2637463141748,-97.7986614525078,"Private room",1,1,1,1,132,3,0,NA,521426519,"https://www.airbnb.com/users/show/521426519","Lvl","2023-06-22","within an hour",100,100,0,1,13
765117,"https://www.airbnb.com/rooms/839276570112221726","The Corner Cottage in Central Austin","A cozy cottage in the heart of Austin. Walk to popular restaruants off Burnet Road like Fonda San Miguel, Pinthouse Pizza, and the newest Foxtrot Market. The Corner Cottage is beautifully designed with a global influence, thoughtful touches and a helpful host. Relax on the front porch rocking chairs, have dinner al fresco on the patio under string lights, and enjoy the charm of this 1930's home. Come stay and embrace all that central Austin's Rosedale neighborhood has to offer.","https://a0.muscache.com/pictures/miso/Hosting-839276570112221726/original/1e2ae99a-a8c3-465e-80e2-f2ba57fce633.jpeg",78756,30.32174,-97.73632,"Entire home/apt",4,1,2,2,179,2,6,5,11386556,"https://www.airbnb.com/users/show/11386556","Camille","2014-01-17","within a day",100,30,0,1,1
26638649,"https://www.airbnb.com/rooms/517430","Modern Upper Level Apartment Minutes from Downtown","","https://a0.muscache.com/pictures/monet/Select-517430/original/1231e017-c4b2-4fb2-b6dc-2a5a285afa23",78705,30.29961,-97.73449,"Entire home/apt",4,1,1,2,149,2,193,4.99,2546775,"https://www.airbnb.com/users/show/2546775","Rice","2012-06-04","within an hour",100,100,1,1,1
882545899628421248,"https://www.airbnb.com/rooms/1166896427341629184","Historical 2BR 3BD Home on UT","Staying at this RARE FIND legendary historical home on west campus! Only mins to downtown and airport. Sleep up to 5 with BIG living and dinning. Walk to UT buildings, UT tower, endless popular restaurants, coffee shops, bars, food trucks, and sightseeing spots! Big living space and sofa for big group to relax, enjoy family super in the refined dinning room and cook at the gourmet kitchen. Relax in back yard, enjoy your visit feeling like a home away luxury vacation. Book today!","https://a0.muscache.com/pictures/miso/Hosting-1166896427341629184/original/921e8575-f271-4664-9589-a4f04dacfee4.jpeg",78705,30.2891123413422,-97.7415578341547,"Entire home/apt",5,1,2,0,113,1,0,NA,39662652,"https://www.airbnb.com/users/show/39662652","Austin Homes","2015-07-27","within an hour",100,85,0,1,13
35166021,"https://www.airbnb.com/rooms/696395385076063142","King Beds and Patio Dining in ATX West Campus Gem","Right at the heart of Austin's iconic UT district lies a modern marvel, in the West Campus—a spacious 3-bedroom, 2-bathroom abode, stretching across 1250 square feet, designed to offer the utmost in comfort and style to its fortunate guests. With room for 8, high ceilings that touch the skies, and a design that whispers chic and simplistic elegance, this space is curated with you in mind.","https://a0.muscache.com/pictures/prohost-api/Hosting-696395385076063142/original/e2f52a90-c1fb-4cf9-9132-23d890fbd2bd.jpeg",78705,30.2912105146063,-97.747297620743,"Entire home/apt",8,2,3,4,123,1,55,4.4,207859105,"https://www.airbnb.com/users/show/207859105","Christine - Austin Vacay","2018-08-06","within an hour",98,99,0,1,23
41460275,"https://www.airbnb.com/rooms/1142869123666434222","Tranquil 1BR Haven: Pool| Gym|Dog Park| Free Wi-fi","- Discover the pinnacle of modern living at our brand-new complex<br />- Relax by the large swimming pool with comfortable poolside loungers<br />- Stay active in the spacious, high-quality gym<br />- Let your furry friends play in the on-site dog park<br />- Enjoy a prime location near top attractions within 5 km or 3 mi<br />- Stay connected with free Wi-Fi and laptop-friendly workspaces<br />- Convenient garage parking for your peace of mind<br />Disclaimer: Some construction is currently happening on the side of the building.","https://a0.muscache.com/pictures/miso/Hosting-1142869123666434222/original/3252952e-3d41-45bc-92e7-9bb23b622a0f.jpeg",78702,30.28034,-97.70998,"Entire home/apt",6,1,1,1,85,1,0,NA,280789939,"https://www.airbnb.com/users/show/280789939","Haven","2019-07-30","within an hour",100,99,0,1,11
5591862,"https://www.airbnb.com/rooms/1171862539838990744","Harmony Urban Loft 2BR Downtown Lake · Pool Garage","Discover Peace -- a local hideaway  in the heart of Downtown Southtown district. This two-bedroom loft-style apartment is meticulously crafted to connect you with the most authentic essence of Austin. It retains its local allure with a spacious, well-lit area. An interior thoughtfully designed to ensure you feel part of the city, providing a sense of rest and peace; merging modern comfort with an authentic feeling of calm.","https://a0.muscache.com/pictures/miso/Hosting-1171862539838990744/original/d1925574-270f-4f7f-9518-818d244e23b9.jpeg",78704,30.25924,-97.76051,"Entire home/apt",6,2,2,2,191,1,0,NA,578124826,"https://www.airbnb.com/users/show/578124826","Alfonso","2024-05-17","within an hour",88,100,0,1,4
52663724,"https://www.airbnb.com/rooms/22471766","Downtown Retreat @ Casa Neuces II","Walk to everything! Enjoy the best that downtown Austin has to offer from nightlife, bars, and restaurants to shopping, yoga, and the great outdoors and UT. This swanky condo is perfectly located in the heart of ATX, yet on a quiet tree-lined street","https://a0.muscache.com/pictures/0b7653d9-0bec-4e0c-bc7d-1a6db5dbd930.jpg",78701,30.28064,-97.74458,"Entire home/apt",3,1,1,1,115,1,396,4.83,140665257,"https://www.airbnb.com/users/show/140665257","Priya","2017-07-16","N/A",NA,NA,0,1,5
